""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000023169"	3879.63529226815	-0.428063672084345	0.238922459258334	-1.79164266688509	0.0731902238892869	0.253561266636264
"ENSMUSG00000010064"	108.63936003693	-0.415074999407291	0.568184945294021	-0.730527978337231	0.465067517499115	0.69271507254492
"ENSMUSG00000022462"	5278.45992372809	-0.635358351797508	0.489631010079599	-1.29762686332759	0.194415586520555	0.436952155444064
"ENSMUSG00000047789"	404.270089727837	-0.0548767022393292	0.365583778756559	-0.15010704913106	0.880680158598565	0.94778018607452
"ENSMUSG00000002104"	60.3262340253888	0.886790442480028	0.576677010451759	1.53775931137836	0.124107475610691	0.339683485737303
"ENSMUSG00000038633"	2920.27831261223	-0.0542699088519557	0.251835683207502	-0.215497296335244	0.829379619761876	0.921711525536211
"ENSMUSG00000021263"	23.2946428809324	-0.111995047841701	0.765502324094094	-0.146302688204425	0.883682443813503	0.949218111085147
"ENSMUSG00000021458"	1112.42752506837	1.30842105131553	0.329104902026751	3.97569602657932	7.01737129464875e-05	0.00349324288848825
"ENSMUSG00000031559"	71.1436376923134	-1.26384747109281	1.04331854363355	-1.21137257533181	0.225752645143565	0.4753988528836
"ENSMUSG00000000631"	2586.05699053177	-0.849300545372394	0.339868717119389	-2.49890767403006	0.0124576762130943	0.0876395405977009
"ENSMUSG00000072720"	42.5235653569196	-1.07979008765246	0.738043068788752	-1.46304481854232	0.143455115621211	0.369836609845649
"ENSMUSG00000006675"	151.618637631159	0.744900682381401	0.460804381744335	1.6165225676927	0.105981378139521	0.311562409238426
"ENSMUSG00000010307"	103.424531289913	-0.867071419517973	0.500889425209816	-1.73106353593863	0.0834404330523473	0.272767132451254
"ENSMUSG00000020897"	2096.96304913829	-0.348435831051512	0.251788943910902	-1.38384086941804	0.166407185764277	0.400763321031173
"ENSMUSG00000070837"	87.4291131355574	-2.7052941558477	0.933179906954292	-2.89900600697375	0.00374347722222061	0.042177755815455
"ENSMUSG00000027199"	260.101724462999	0.369598289320728	0.422391409288356	0.875013746002614	0.381566426412563	0.625846198762032
"ENSMUSG00000021884"	445.719840616727	-1.14771390871541	0.42162853376614	-2.72209733640086	0.00648690328368135	0.0580800618798525
"ENSMUSG00000074264"	326.1176274145	-6.81535081458355	1.82866183771958	-3.72696070645986	0.000193802658261326	0.00706415281842587
"ENSMUSG00000031022"	47.828685853208	0.742208298876822	0.793352316818052	0.935534293078822	0.349513018850605	0.601995100620677
"ENSMUSG00000010529"	25.4122303666457	0.561185522480628	0.650643337905604	0.862508673779804	0.388407662085536	0.631693593560701
"ENSMUSG00000024409"	752.383011756267	-0.126210775689469	0.519195606866456	-0.243089067049699	0.80793640046838	0.911075267847556
"ENSMUSG00000023935"	59.950517263484	-0.278259885510114	0.520793652231928	-0.534299687251554	0.593134208562408	0.78434938875654
"ENSMUSG00000051934"	3561.57156444625	-0.672342246127185	0.326609542219702	-2.05855052965635	0.0395373159845538	0.176742673947307
"ENSMUSG00000050840"	29.1921042114873	0.457304761307789	0.811184817226351	0.563749162455273	0.572924854205279	0.772030670817836
"ENSMUSG00000053166"	9.24308198457317	0.319182745929722	0.899975953096262	0.35465697147975	0.722846589825337	0.862982901122376
"ENSMUSG00000059674"	238.09540228319	0.0795006514222997	0.463476931494062	0.1715309781784	0.863806274327965	0.939148156044159
"ENSMUSG00000039155"	13.4954727778072	1.47769884417132	1.55487125472312	0.950367330853037	0.341925637724154	0.594360962761096
"ENSMUSG00000001313"	951.468535975666	0.334723603450329	0.360059583986987	0.929633922652163	0.352560657362584	0.603974610931203
"ENSMUSG00000031125"	218.885290321647	1.87464992878994	2.17301087194828	0.862696985546675	NA	NA
"ENSMUSG00000041272"	158.520721162718	2.04263866365329	0.584134016855673	3.49686648048436	0.000470757386380309	0.0131180980385904
"ENSMUSG00000012117"	1345.26518776723	0.257181398079959	0.413156337998072	0.622479614680773	0.533626544072566	0.74379405354361
"ENSMUSG00000024983"	497.511402696254	0.12789288823999	0.309893732810984	0.412699176197914	0.679827028481533	0.83770069809189
"ENSMUSG00000032609"	182.062205167443	1.2085943748812	0.450655842067386	2.6818566676885	0.00732148215519431	0.0619964751748247
"ENSMUSG00000042115"	66.9185032892687	1.16204926139806	0.644272778529991	1.80366034406956	0.0712845698583957	0.250361004335157
"ENSMUSG00000021124"	1383.85564099996	-0.327082483873343	0.362470060901577	-0.902371034616724	0.366859802531235	0.613974266405772
"ENSMUSG00000074071"	219.564548647938	-0.115086268354875	0.409951838016762	-0.280731192502105	0.778916582271121	0.894460236543068
"ENSMUSG00000045691"	147.281649593751	-0.123564050159283	0.490593836639944	-0.251866291279907	0.801144415445548	0.907118395169925
"ENSMUSG00000038065"	111.119197464672	-0.592156035640211	0.607851783485746	-0.974178330520762	0.329968002052277	0.582996531997257
"ENSMUSG00000022255"	20677.4734703367	0.0659325885496357	0.241093055810092	0.273473610959457	0.784489174869468	0.89735157769554
"ENSMUSG00000020712"	20.9574460376931	-2.37419879833441	0.847160985392987	-2.80253557384143	0.00507026243368603	0.0504142060471613
"ENSMUSG00000041777"	480.074487895843	-0.263148269289738	0.505737260380121	-0.520326046556172	0.60283634479402	0.791332023862572
"ENSMUSG00000016458"	173.025159300557	-0.243283842693991	0.602598549711758	-0.403724573864908	0.686415266944625	0.840840936222205
"ENSMUSG00000068399"	0.844167394010128	-0.38710697009217	2.73641430284995	-0.141465044123254	0.887502573040446	0.950401321255092
"ENSMUSG00000027893"	4614.84690916056	0.203515642024587	0.281285470013852	0.723519924490109	0.469360517575039	0.696479209081541
"ENSMUSG00000029772"	834.386327640332	0.126006679927649	0.265374019893162	0.474826736914107	0.634910474184518	0.809934724988079
