ensg	shChd4	shMcrs1	shLuc
ENSMUSG00000021048	13067.0	10160.5	14134.5
ENSMUSG00000041298	270.3333333333333	209.0	187.5
ENSMUSG00000025420	206.66666666666663	94.5	224.5
ENSMUSG00000028347	2664.6666666666665	1309.5	1831.0
ENSMUSG00000026109	1387.333333333333	1938.0	1850.0
ENSMUSG00000039737	904.3333333333335	832.5	821.5
ENSMUSG00000062170	1203.0	1020.0	2463.5
ENSMUSG00000019528	605.3333333333334	835.5	578.5
ENSMUSG00000097483	745.3333333333335	514.5	851.5
ENSMUSG00000097263	53.0	84.0	9.5
ENSMUSG00000023156	1283.6666666666667	2056.5	911.5
ENSMUSG00000020639	55.66666666666666	10.5	61.0
ENSMUSG00000097815	141.66666666666666	127.5	103.0
ENSMUSG00000031118	1.0	0.0	1.0
ENSMUSG00000034488	667.6666666666666	1054.5	1089.5
ENSMUSG00000024068	2131.0	2152.5	2089.0
ENSMUSG00000067149	174.0	3.0	3.5
ENSMUSG00000042345	397.0	59.0	383.0
ENSMUSG00000037747	595.6666666666666	623.0	582.0
ENSMUSG00000073684	753.0	1115.0	450.0
ENSMUSG00000030493	774.3333333333335	606.5	630.5
ENSMUSG00000094884	118.0	335.5	244.5
ENSMUSG00000096919	19.33333333333333	20.5	12.0
ENSMUSG00000105827	37.0	657.5	26.0
ENSMUSG00000059588	678.6666666666666	0.0	624.5
ENSMUSG00000035919	465.0	230.5	915.5
ENSMUSG00000097604	96.66666666666669	60.0	39.0
ENSMUSG00000036437	25.33333333333333	32.0	12.0
ENSMUSG00000009585	1917.333333333333	703.5	1521.0
ENSMUSG00000063172	223.0	164.5	169.0
ENSMUSG00000040613	127.33333333333331	56.0	76.5
ENSMUSG00000019139	9844.0	11249.0	8431.0
ENSMUSG00000108027	947.3333333333335	818.5	228.5
ENSMUSG00000024897	107.33333333333331	291.5	159.0
ENSMUSG00000004931	2130.333333333333	2072.5	2429.0
ENSMUSG00000030519	275.6666666666667	674.0	260.0
ENSMUSG00000068122	0.0	0.0	0.0
ENSMUSG00000029864	158.66666666666666	125.5	125.0
ENSMUSG00000035948	852.3333333333335	640.5	1136.5
ENSMUSG00000027605	635.6666666666666	554.5	1226.0
ENSMUSG00000027452	300.0	185.0	500.0
ENSMUSG00000089996	91.0	23.5	26.5
ENSMUSG00000089768	84.66666666666667	22.0	17.0
ENSMUSG00000003575	399.0	751.5	245.5
ENSMUSG00000027936	633.3333333333334	484.0	395.5
ENSMUSG00000044626	682.6666666666666	535.5	1075.5
ENSMUSG00000042942	308.3333333333333	341.0	589.5
ENSMUSG00000030316	2034.0	2772.5	1672.5
ENSMUSG00000047945	12935.0	11771.5	10264.0
ENSMUSG00000031077	195.0	294.0	90.5
ENSMUSG00000043943	807.6666666666665	222.5	793.0
ENSMUSG00000054988	192.33333333333331	0.5	221.0
ENSMUSG00000049115	44.33333333333334	47.0	25.5
ENSMUSG00000050447	149.66666666666666	183.0	156.0
ENSMUSG00000032184	398.0	404.5	303.0
ENSMUSG00000057454	24.66666666666667	4.5	14.5
ENSMUSG00000025139	2183.6666666666665	2711.0	2805.5
ENSMUSG00000026344	135.33333333333334	492.5	134.5
ENSMUSG00000006299	6220.0	6197.5	6146.5
ENSMUSG00000027245	294.0	500.5	159.5
ENSMUSG00000079038	64.33333333333333	41.0	105.0
ENSMUSG00000025584	326.3333333333333	232.5	433.5
ENSMUSG00000078898	101.0	25.0	22.5
ENSMUSG00000010609	359.66666666666674	509.0	357.5
ENSMUSG00000019969	3359.333333333333	6406.0	2605.5
ENSMUSG00000104529	6.333333333333332	0.5	13.0
ENSMUSG00000096936	0.0	0.0	0.0
ENSMUSG00000090363	58.0	49.5	38.5
ENSMUSG00000031242	2457.0	2670.0	2097.5
ENSMUSG00000025245	1906.0	1183.0	1858.0
ENSMUSG00000020491	256.6666666666667	188.0	195.0
ENSMUSG00000040550	2546.0	1781.5	1789.5
ENSMUSG00000051582	6.333333333333332	0.0	28.5
ENSMUSG00000020793	206.33333333333331	521.0	75.0
ENSMUSG00000031095	12149.333333333336	10018.5	7422.5
ENSMUSG00000041891	2530.333333333333	1735.0	3361.0
ENSMUSG00000021484	4475.333333333333	6950.0	3973.0
ENSMUSG00000024639	676.0	819.5	690.5
ENSMUSG00000027523	13089.333333333336	10569.0	20919.0
ENSMUSG00000040009	66.33333333333333	30.5	79.5
ENSMUSG00000030236	250.33333333333331	5.0	239.5
ENSMUSG00000024524	195.0	510.5	148.5
ENSMUSG00000029765	60.33333333333334	73.5	107.0
ENSMUSG00000078307	6.666666666666668	17.0	43.5
ENSMUSG00000028907	1548.666666666667	1058.0	1294.5
ENSMUSG00000041747	3695.666666666666	3796.5	3685.0
ENSMUSG00000041959	4846.666666666667	12473.0	5152.0
ENSMUSG00000042312	453.66666666666674	916.5	205.5
ENSMUSG00000054079	2432.0	1818.0	2668.0
ENSMUSG00000074457	50.66666666666666	26.0	75.5
ENSMUSG00000026393	623.3333333333334	456.5	454.0
ENSMUSG00000018809	713.6666666666665	796.0	842.0
ENSMUSG00000009876	46.0	17.5	79.0
ENSMUSG00000031818	17573.666666666668	17397.5	17156.5
ENSMUSG00000055027	51.0	91.5	172.0
ENSMUSG00000026603	1484.333333333333	2264.0	1325.0
ENSMUSG00000055067	1581.666666666667	1399.0	1663.0
ENSMUSG00000044857	1132.6666666666667	1451.0	927.5
ENSMUSG00000028356	1.6666666666666667	1.0	3.0
ENSMUSG00000033964	2138.0	1949.0	2036.0
ENSMUSG00000037638	142.33333333333334	250.0	226.5
ENSMUSG00000026788	787.3333333333335	425.0	652.0
ENSMUSG00000047412	4249.333333333333	4917.0	5257.5
ENSMUSG00000049600	1310.6666666666667	2039.5	575.5
ENSMUSG00000027583	333.3333333333333	337.5	644.0
ENSMUSG00000029127	139.0	76.0	98.0
ENSMUSG00000022510	10.666666666666666	25.5	47.5
ENSMUSG00000026867	4596.0	4139.5	6976.0
ENSMUSG00000056429	1438.333333333333	1172.5	1491.5
ENSMUSG00000096385	314.6666666666667	376.5	0.0
ENSMUSG00000022479	14.0	25.0	26.0
ENSMUSG00000018906	691.3333333333335	486.0	1091.0
ENSMUSG00000051048	33.0	21.5	13.5
ENSMUSG00000019916	3028.666666666666	2440.5	4719.5
ENSMUSG00000032517	373.33333333333326	434.0	605.0
ENSMUSG00000035373	34.333333333333336	26.0	19.5
ENSMUSG00000025838	11.666666666666664	6.5	34.5
ENSMUSG00000025839	18.33333333333333	2.5	38.0
ENSMUSG00000067360	0.0	0.0	8.0
ENSMUSG00000041805	120.33333333333331	30.5	113.5
ENSMUSG00000024319	1805.0	1661.0	1285.5
ENSMUSG00000020128	1646.333333333333	1476.0	1406.5
ENSMUSG00000002847	203.66666666666663	236.5	350.5
ENSMUSG00000028098	1754.333333333333	1561.0	2580.5
ENSMUSG00000043557	140.0	373.5	87.0
ENSMUSG00000034912	543.6666666666666	419.5	977.0
ENSMUSG00000072718	156.0	426.5	315.0
ENSMUSG00000010110	2135.6666666666665	3761.5	1870.0
ENSMUSG00000030649	1703.666666666667	2577.5	2038.0
ENSMUSG00000020107	1059.0	1918.5	1242.0
ENSMUSG00000025135	3499.0	5045.5	2420.5
ENSMUSG00000035048	1152.0	800.5	1527.5
ENSMUSG00000027589	553.3333333333334	404.5	495.5
ENSMUSG00000045482	3718.0	2346.5	5440.5
ENSMUSG00000027782	9517.333333333334	9741.5	8536.0
ENSMUSG00000018362	1253.3333333333333	1242.5	411.0
ENSMUSG00000086644	0.0	0.0	0.0
ENSMUSG00000031782	1238.6666666666667	1341.5	1271.0
ENSMUSG00000041733	1048.0	897.5	1150.0
ENSMUSG00000026798	927.6666666666665	1317.0	498.5
ENSMUSG00000030652	1246.3333333333333	1328.0	1357.5
ENSMUSG00000021235	1431.0	2039.5	987.0
ENSMUSG00000028247	664.6666666666666	849.0	770.5
ENSMUSG00000029319	1901.333333333333	3134.0	2001.0
ENSMUSG00000028603	903.3333333333335	438.5	1104.0
ENSMUSG00000050876	17.666666666666668	2.0	36.5
ENSMUSG00000078521	815.0	865.5	702.5
ENSMUSG00000021483	52.33333333333334	74.5	33.5
ENSMUSG00000029601	56.33333333333334	106.0	16.5
ENSMUSG00000042790	851.3333333333335	644.0	609.5
ENSMUSG00000097616	1311.3333333333333	1092.5	1450.0
ENSMUSG00000091101	4.666666666666667	0.0	0.0
ENSMUSG00000036916	833.3333333333335	887.0	274.5
ENSMUSG00000049764	1616.0	914.5	1560.0
ENSMUSG00000038535	2589.6666666666665	2989.5	2393.0
ENSMUSG00000030528	1785.0	1175.0	1877.0
ENSMUSG00000018293	32764.0	24234.0	27722.0
ENSMUSG00000027805	345.0	383.5	351.5
ENSMUSG00000032020	107.66666666666669	94.5	176.5
ENSMUSG00000097770	56.33333333333334	90.0	50.5
ENSMUSG00000037016	1722.333333333333	1243.0	1011.0
ENSMUSG00000030592	407.66666666666674	215.0	778.0
ENSMUSG00000032207	24.0	19.5	21.5
ENSMUSG00000100617	97.33333333333331	359.5	10.0
ENSMUSG00000003123	202.33333333333331	98.0	134.5
ENSMUSG00000053846	138.0	77.5	237.0
ENSMUSG00000024768	0.0	0.0	0.0
ENSMUSG00000038379	2111.333333333333	1396.5	2069.0
ENSMUSG00000051747	605.6666666666666	473.0	182.0
ENSMUSG00000027394	803.6666666666665	821.5	920.5
ENSMUSG00000059206	1.6666666666666667	3.0	2.5
ENSMUSG00000029092	32.0	47.0	21.5
ENSMUSG00000064264	2982.0	4846.0	2465.0
ENSMUSG00000069270	5.666666666666668	83.5	2.0
ENSMUSG00000061615	25.0	263.5	12.0
ENSMUSG00000036098	2180.6666666666665	859.0	2282.0
ENSMUSG00000033540	77.0	35.5	39.5
ENSMUSG00000040124	417.66666666666674	369.5	663.0
ENSMUSG00000082639	0.0	0.0	0.0
ENSMUSG00000038780	1540.0	1241.5	1986.5
ENSMUSG00000018363	2248.6666666666665	1796.5	3486.0
ENSMUSG00000022686	619.3333333333334	650.0	491.5
ENSMUSG00000079445	4147.0	3974.5	3741.0
ENSMUSG00000051650	1062.0	538.5	1300.5
ENSMUSG00000031803	33.0	31.0	35.0
ENSMUSG00000059479	31.0	37.5	15.5
ENSMUSG00000069920	32.0	24.5	25.0
ENSMUSG00000037805	26516.66666666667	27439.5	18207.5
ENSMUSG00000060499	1060.3333333333333	230.5	1280.5
ENSMUSG00000019432	11187.666666666664	10543.0	10415.0
ENSMUSG00000040760	1525.333333333333	1126.5	937.0
ENSMUSG00000020263	434.33333333333326	195.0	497.0
ENSMUSG00000020067	171.66666666666666	144.5	291.0
ENSMUSG00000030946	481.66666666666674	588.5	384.0
ENSMUSG00000054994	2.333333333333333	0.0	21.0
ENSMUSG00000039738	844.0	665.0	746.0
ENSMUSG00000002963	1779.666666666667	2182.5	975.0
ENSMUSG00000045672	27.33333333333333	55.5	19.0
ENSMUSG00000047980	106.0	305.5	220.5
ENSMUSG00000075028	114.66666666666669	99.0	125.0
ENSMUSG00000031380	72.0	193.5	106.0
ENSMUSG00000056055	87.33333333333331	209.0	404.5
ENSMUSG00000057363	471.0	352.0	421.5
ENSMUSG00000029840	11448.0	18184.0	12481.0
ENSMUSG00000051853	3735.333333333334	3053.5	3392.0
ENSMUSG00000062421	505.0	715.5	800.0
ENSMUSG00000048076	14387.0	15113.5	21577.0
ENSMUSG00000044147	4146.0	3488.5	4970.0
ENSMUSG00000020440	2980.333333333333	2096.5	4018.5
ENSMUSG00000021877	12549.0	16466.5	17421.0
ENSMUSG00000030062	8937.666666666666	12177.0	11046.0
ENSMUSG00000027642	12906.0	17077.0	11615.5
ENSMUSG00000078897	42.0	76.5	27.0
ENSMUSG00000021576	3058.666666666666	4786.0	3770.0
ENSMUSG00000041837	1839.333333333333	1280.0	1421.0
ENSMUSG00000024975	831.6666666666665	515.0	809.0
ENSMUSG00000030417	1602.333333333333	677.5	1911.5
ENSMUSG00000014771	3261.666666666666	5571.5	2399.0
ENSMUSG00000025261	55821.0	43861.0	123516.0
ENSMUSG00000000532	981.0	602.5	901.0
ENSMUSG00000034154	1966.0	1794.5	1906.0
ENSMUSG00000024587	10428.333333333334	4582.0	7477.0
ENSMUSG00000018707	13705.333333333336	6605.0	18361.5
ENSMUSG00000040280	809.3333333333335	96.0	1220.5
ENSMUSG00000000056	663.6666666666666	411.5	588.5
ENSMUSG00000020589	602.6666666666666	509.0	305.5
ENSMUSG00000073609	936.0	1286.0	967.0
ENSMUSG00000025241	404.0	217.5	413.5
ENSMUSG00000020386	823.6666666666665	605.5	1024.5
ENSMUSG00000030641	998.6666666666665	978.0	659.0
ENSMUSG00000022203	1570.0	2191.0	1298.5
ENSMUSG00000027861	35.333333333333336	83.0	60.5
ENSMUSG00000095189	0.0	0.0	0.0
ENSMUSG00000096320	408.66666666666674	0.0	0.0
ENSMUSG00000054626	727.3333333333335	350.5	711.5
ENSMUSG00000030759	5378.666666666667	4349.5	4213.0
ENSMUSG00000030303	63.66666666666666	79.5	49.0
ENSMUSG00000022378	2047.333333333333	1431.5	1553.5
ENSMUSG00000058251	86.33333333333331	249.5	181.5
ENSMUSG00000096747	88.0	253.0	183.5
ENSMUSG00000048745	84.66666666666667	245.0	177.5
ENSMUSG00000044897	193.66666666666663	245.5	178.0
ENSMUSG00000059862	89.66666666666669	256.5	186.5
ENSMUSG00000045559	90.33333333333331	259.0	189.0
ENSMUSG00000095804	88.33333333333331	256.5	185.0
ENSMUSG00000058084	494.0	527.5	612.0
ENSMUSG00000039533	28.0	21.5	17.0
ENSMUSG00000026885	21.66666666666667	33.5	52.5
ENSMUSG00000045467	28.66666666666667	4.0	28.5
ENSMUSG00000003438	3833.0	4975.0	3714.5
ENSMUSG00000033685	8113.333333333332	3918.0	9957.0
ENSMUSG00000058022	1.3333333333333333	0.0	30.0
ENSMUSG00000035279	89.33333333333331	129.0	127.0
ENSMUSG00000022860	3.6666666666666665	7.0	241.0
ENSMUSG00000025044	102.33333333333331	22.0	337.5
ENSMUSG00000020142	2085.6666666666665	2585.5	1369.5
ENSMUSG00000005357	128.66666666666666	496.0	160.5
ENSMUSG00000048070	21.33333333333333	1.0	3.0
ENSMUSG00000024935	169.0	95.0	519.5
ENSMUSG00000023995	0.6666666666666666	0.0	12.5
ENSMUSG00000033739	94.33333333333331	37.5	26.0
ENSMUSG00000050122	383.66666666666674	352.0	462.0
ENSMUSG00000030889	17.0	4.5	12.5
ENSMUSG00000071531	28.66666666666667	8.5	49.0
ENSMUSG00000055760	988.6666666666665	810.0	907.5
ENSMUSG00000069227	30.66666666666667	20.0	23.0
ENSMUSG00000014355	9858.0	10689.5	12872.0
ENSMUSG00000026965	5985.666666666668	8405.5	5581.5
ENSMUSG00000029472	23240.33333333333	23955.0	30978.0
ENSMUSG00000029176	2258.6666666666665	1520.5	1952.0
ENSMUSG00000029466	3193.333333333333	3364.5	2866.0
ENSMUSG00000029550	3725.666666666666	4409.0	5260.0
ENSMUSG00000033396	1893.666666666667	1298.0	3170.0
ENSMUSG00000055065	12394.666666666664	8823.5	14465.5
ENSMUSG00000062064	4.666666666666667	0.5	13.5
ENSMUSG00000036067	59.33333333333334	31.0	49.0
ENSMUSG00000028976	71.33333333333333	21.0	74.0
ENSMUSG00000018566	31.0	29.5	37.5
ENSMUSG00000003153	63879.66666666666	40234.5	76228.0
ENSMUSG00000028645	26031.0	17215.0	30682.5
ENSMUSG00000038451	225.0	332.0	134.0
ENSMUSG00000054423	37.333333333333336	171.5	73.0
ENSMUSG00000051177	79.33333333333333	41.5	29.5
ENSMUSG00000024960	3220.666666666666	1497.5	3727.5
ENSMUSG00000039943	437.0	202.0	259.5
ENSMUSG00000003435	6378.0	5993.5	8309.0
ENSMUSG00000002052	7483.0	3939.5	8071.5
ENSMUSG00000028327	17.666666666666668	24.0	17.5
ENSMUSG00000022568	4875.333333333333	4271.0	6386.0
ENSMUSG00000040220	393.33333333333326	321.5	170.5
ENSMUSG00000041361	69.33333333333333	11.0	69.5
ENSMUSG00000052957	83.66666666666667	29.0	56.0
ENSMUSG00000030498	132.33333333333334	128.0	270.5
ENSMUSG00000033066	157.0	93.5	183.0
ENSMUSG00000031451	470.66666666666674	494.5	1198.5
ENSMUSG00000050334	17.0	30.0	14.5
ENSMUSG00000059213	2.0	0.5	2.5
ENSMUSG00000062519	283.6666666666667	223.0	584.5
ENSMUSG00000020182	439.0	356.5	458.5
ENSMUSG00000034522	936.6666666666665	673.0	1110.0
ENSMUSG00000046714	13.0	1.0	5.0
ENSMUSG00000020159	28.0	4.0	39.0
ENSMUSG00000032661	57.33333333333334	5.0	75.5
ENSMUSG00000032690	40.333333333333336	28.5	26.0
ENSMUSG00000031807	4259.666666666667	5398.0	3297.0
ENSMUSG00000042046	449.66666666666674	268.0	415.0
ENSMUSG00000028402	694.3333333333335	540.5	906.5
ENSMUSG00000005907	692.3333333333335	488.0	1135.0
ENSMUSG00000037266	2159.333333333333	1920.0	1723.5
ENSMUSG00000019809	688.0	325.5	801.5
ENSMUSG00000040374	536.3333333333334	713.5	784.5
ENSMUSG00000005069	1473.0	1300.5	2161.5
ENSMUSG00000020003	770.3333333333335	1058.5	1389.0
ENSMUSG00000002763	1899.0	2697.0	3299.0
ENSMUSG00000023140	342.3333333333333	555.0	764.0
ENSMUSG00000038975	2409.6666666666665	2285.5	2325.5
ENSMUSG00000032518	81592.0	157029.0	84304.5
ENSMUSG00000027965	11.0	26.0	20.0
ENSMUSG00000044816	139.33333333333334	116.0	293.0
ENSMUSG00000041644	183.0	0.0	444.0
ENSMUSG00000003282	315.6666666666667	331.0	382.5
ENSMUSG00000050921	0.0	0.0	0.0
ENSMUSG00000030400	1308.6666666666667	1072.5	1501.5
ENSMUSG00000047751	18241.33333333333	16672.0	20508.0
ENSMUSG00000074813	74.66666666666667	156.5	41.5
ENSMUSG00000061477	12030.333333333336	6115.0	16508.0
ENSMUSG00000028495	39390.333333333336	22966.5	33781.0
ENSMUSG00000012848	55181.0	92251.0	54358.5
ENSMUSG00000044533	221616.0	172551.0	221616.0
ENSMUSG00000006333	39027.333333333336	42166.0	45721.0
ENSMUSG00000047675	36236.333333333336	16393.0	35161.0
ENSMUSG00000020537	2753.0	2811.5	1426.0
ENSMUSG00000020457	9901.333333333334	15915.5	6844.0
ENSMUSG00000040855	60.0	62.5	94.0
ENSMUSG00000025034	1653.666666666667	803.0	1187.0
ENSMUSG00000106634	353.0	558.5	222.5
ENSMUSG00000062031	644.6666666666666	708.5	372.0
ENSMUSG00000111456	32.333333333333336	90.5	65.5
ENSMUSG00000105777	1.6666666666666667	3.0	3.0
ENSMUSG00000051652	316.0	281.5	203.0
ENSMUSG00000025234	12251.333333333336	11511.0	16212.5
ENSMUSG00000020176	3466.333333333333	2242.0	2634.5
ENSMUSG00000026888	219.66666666666663	454.0	569.0
ENSMUSG00000045039	2134.0	1486.0	2171.5
ENSMUSG00000039270	1303.6666666666667	1571.5	1631.0
ENSMUSG00000057751	160.0	192.5	643.5
ENSMUSG00000032641	763.0	1293.5	804.0
ENSMUSG00000040715	29.0	132.5	49.5
ENSMUSG00000025935	2320.0	2581.5	2115.0
ENSMUSG00000009563	2086.0	3043.5	2357.5
ENSMUSG00000075086	19.666666666666668	50.5	37.5
ENSMUSG00000054641	53.0	150.5	108.0
ENSMUSG00000066107	261.3333333333333	170.0	262.0
ENSMUSG00000091175	11.0	0.0	0.0
ENSMUSG00000039704	313.0	236.0	152.0
ENSMUSG00000073725	559.3333333333334	842.0	777.5
ENSMUSG00000032279	5011.666666666667	2330.0	3883.5
ENSMUSG00000020056	918.3333333333335	1543.5	985.0
ENSMUSG00000027406	3209.333333333333	2336.0	2636.0
ENSMUSG00000022350	3895.666666666666	1711.0	3481.5
ENSMUSG00000071158	89.66666666666669	257.0	186.5
ENSMUSG00000049037	4.0	0.5	0.0
ENSMUSG00000094945	3.0	0.0	36.5
ENSMUSG00000030093	46.0	128.5	74.5
ENSMUSG00000022382	670.6666666666666	1019.5	3037.0
ENSMUSG00000075701	693.0	753.5	999.5
ENSMUSG00000064373	411.33333333333326	201.0	428.0
ENSMUSG00000041571	1705.666666666667	1397.0	2121.5
ENSMUSG00000047115	113.0	54.0	142.0
ENSMUSG00000043633	36.0	47.5	21.0
ENSMUSG00000075700	2983.333333333333	3596.5	2230.0
ENSMUSG00000042682	1254.3333333333333	1608.0	1021.0
ENSMUSG00000075703	1347.6666666666667	1282.5	1046.0
ENSMUSG00000076437	1773.333333333333	1394.5	3062.5
ENSMUSG00000035757	237.0	352.5	113.0
ENSMUSG00000050989	732.6666666666665	891.0	652.0
ENSMUSG00000075702	579.3333333333334	346.5	728.5
ENSMUSG00000043987	1101.6666666666667	725.0	1100.5
ENSMUSG00000095858	115.66666666666669	332.5	241.0
ENSMUSG00000037072	5704.333333333332	4821.5	7433.5
ENSMUSG00000006471	1231.6666666666667	1081.0	802.0
ENSMUSG00000036989	926.6666666666665	1622.5	929.5
ENSMUSG00000089862	63.0	38.5	115.0
ENSMUSG00000049775	6593.0	3157.5	4507.0
ENSMUSG00000052726	1255.6666666666667	531.0	1238.0
ENSMUSG00000035401	1590.0	1127.0	1773.5
ENSMUSG00000029195	24.66666666666667	25.0	58.5
ENSMUSG00000056076	22179.0	24248.0	26696.0
ENSMUSG00000044499	17.0	5.0	55.0
ENSMUSG00000078591	34.333333333333336	266.5	36.0
ENSMUSG00000051022	78.33333333333333	316.5	198.0
ENSMUSG00000032280	2477.333333333333	1334.0	3526.0
ENSMUSG00000034771	20.33333333333333	3.0	22.0
ENSMUSG00000008305	1797.666666666667	2317.0	3517.0
ENSMUSG00000034758	173.0	42.5	340.5
ENSMUSG00000029720	561.0	779.0	505.5
ENSMUSG00000024642	7571.333333333332	9280.5	6659.5
ENSMUSG00000061524	919.6666666666665	267.5	765.0
ENSMUSG00000032368	40.0	74.0	10.0
ENSMUSG00000030738	18818.33333333333	10266.0	23380.5
ENSMUSG00000054843	553.3333333333334	673.0	795.5
ENSMUSG00000044948	471.0	598.5	412.5
ENSMUSG00000099823	38.0	109.5	79.5
ENSMUSG00000099061	41.333333333333336	5.0	90.5
ENSMUSG00000071516	53.0	520.0	28.5
ENSMUSG00000018001	509.66666666666674	324.5	451.0
ENSMUSG00000025255	1455.0	1638.5	1439.5
ENSMUSG00000038872	612.3333333333334	529.5	942.5
ENSMUSG00000040721	1082.6666666666667	897.5	452.0
ENSMUSG00000067071	1034.6666666666667	1602.5	519.5
ENSMUSG00000060657	1521.0	1319.0	1048.0
ENSMUSG00000022768	104.66666666666669	119.5	135.5
ENSMUSG00000020482	1529.0	816.0	1422.0
ENSMUSG00000040189	433.33333333333326	349.0	714.5
ENSMUSG00000042111	306.0	104.5	215.0
ENSMUSG00000071855	459.33333333333326	338.0	323.5
ENSMUSG00000036598	21.33333333333333	12.5	14.5
ENSMUSG00000097310	36.0	31.0	66.0
ENSMUSG00000038422	23.0	25.0	5.5
ENSMUSG00000021806	10106.666666666666	6801.0	22664.5
ENSMUSG00000005397	3392.0	1783.0	3012.0
ENSMUSG00000055932	4014.333333333334	3683.5	3820.5
ENSMUSG00000021694	1166.0	2670.5	1215.0
ENSMUSG00000003549	1234.3333333333333	2514.0	678.0
ENSMUSG00000024382	2158.333333333333	1392.5	2166.5
ENSMUSG00000022545	1020.3333333333335	1010.5	855.0
ENSMUSG00000054051	452.0	305.0	569.0
ENSMUSG00000075117	2.333333333333333	4.0	406.5
ENSMUSG00000004462	619.0	830.0	406.0
ENSMUSG00000033773	682.6666666666666	345.0	715.5
ENSMUSG00000022466	1352.6666666666667	726.0	1560.0
ENSMUSG00000034032	4075.333333333334	3764.0	3881.5
ENSMUSG00000000739	61.0	19.5	102.0
ENSMUSG00000095339	286.0	0.0	197.5
ENSMUSG00000054272	728.3333333333335	27.0	497.5
ENSMUSG00000070828	796.0	11.0	707.0
ENSMUSG00000090714	272.0	6.5	284.0
ENSMUSG00000095936	883.3333333333335	15.5	551.0
ENSMUSG00000036815	1091.6666666666667	1032.0	1061.0
ENSMUSG00000047759	15.0	62.5	2.5
ENSMUSG00000025747	2754.666666666666	3314.5	2051.5
ENSMUSG00000022615	159.66666666666666	326.5	125.5
ENSMUSG00000031574	86.66666666666669	60.5	64.0
ENSMUSG00000056708	344.66666666666674	377.0	517.0
ENSMUSG00000053560	3598.333333333333	3168.5	4643.5
ENSMUSG00000003541	1070.6666666666667	472.0	583.5
ENSMUSG00000021482	188.0	109.0	251.5
ENSMUSG00000071454	2718.6666666666665	3708.5	2961.5
ENSMUSG00000032502	16.0	14.0	8.0
ENSMUSG00000024302	406.33333333333326	973.0	318.0
ENSMUSG00000026718	1181.6666666666667	1142.0	1171.5
ENSMUSG00000027171	575.3333333333334	675.0	239.5
ENSMUSG00000047996	1043.0	958.5	956.5
ENSMUSG00000007837	47.33333333333334	64.0	29.0
ENSMUSG00000033361	165.33333333333334	90.5	79.0
ENSMUSG00000034308	27.33333333333333	13.0	44.5
ENSMUSG00000003573	1009.3333333333335	1215.0	1352.5
ENSMUSG00000051257	1325.6666666666667	573.5	1005.0
ENSMUSG00000094125	27.66666666666667	5.0	7.0
ENSMUSG00000116045	2220.6666666666665	2413.5	1569.5
ENSMUSG00000096484	27.66666666666667	5.0	7.0
ENSMUSG00000019173	4023.666666666666	4707.5	5773.5
ENSMUSG00000028864	167.66666666666666	845.5	0.0
ENSMUSG00000116275	4230.333333333333	5023.5	6762.5
ENSMUSG00000094336	27.66666666666667	5.0	7.0
ENSMUSG00000023104	4174.666666666667	5911.5	3007.0
ENSMUSG00000040459	3658.666666666666	4416.5	4163.5
ENSMUSG00000035024	1795.666666666667	1313.5	1684.0
ENSMUSG00000074305	2834.0	1937.0	2987.5
ENSMUSG00000073294	308.0	88.0	325.0
ENSMUSG00000050822	944.0	1089.0	808.0
ENSMUSG00000020100	227.33333333333331	32.0	88.5
ENSMUSG00000024891	648.6666666666666	1083.0	326.0
ENSMUSG00000023942	6605.0	5024.0	9194.0
ENSMUSG00000039342	0.0	0.0	0.0
ENSMUSG00000052798	4520.333333333333	2579.0	5213.0
ENSMUSG00000025236	2344.6666666666665	2496.5	3354.0
ENSMUSG00000017485	5393.0	5284.5	3751.0
ENSMUSG00000020914	22872.66666666667	12829.0	19146.5
ENSMUSG00000060461	27295.33333333333	13090.5	33496.5
ENSMUSG00000030330	754.3333333333335	909.0	1659.0
ENSMUSG00000045969	1735.0	596.0	1101.0
ENSMUSG00000029670	625.0	516.0	624.5
ENSMUSG00000003660	24016.33333333333	15850.0	29399.0
ENSMUSG00000051502	108.0	122.0	63.0
ENSMUSG00000051285	1433.666666666667	1479.0	532.5
ENSMUSG00000027603	72.33333333333333	80.0	92.5
ENSMUSG00000035898	4370.333333333333	4417.0	2999.5
ENSMUSG00000032596	5.666666666666668	2.5	11.0
ENSMUSG00000032557	1107.6666666666667	1434.0	1585.0
ENSMUSG00000052997	18001.333333333332	9106.5	15070.5
ENSMUSG00000030061	6250.0	5688.0	6007.5
ENSMUSG00000001924	34994.666666666664	29636.0	38526.0
ENSMUSG00000032834	3606.0	2553.0	2929.0
ENSMUSG00000001785	4564.666666666667	4637.0	3970.0
ENSMUSG00000096861	0.0	0.0	0.0
ENSMUSG00000040713	302.6666666666667	360.5	233.5
ENSMUSG00000050967	33.333333333333336	18.0	51.0
ENSMUSG00000091926	0.0	0.0	0.0
ENSMUSG00000045731	17.333333333333332	31.0	62.5
ENSMUSG00000079165	502.33333333333326	256.5	369.0
ENSMUSG00000105353	0.0	0.5	0.0
ENSMUSG00000031753	3995.333333333334	4081.5	4442.0
ENSMUSG00000043911	0.0	0.0	174.0
ENSMUSG00000020116	3174.333333333333	2075.0	3299.5
ENSMUSG00000074704	572.6666666666666	13.0	335.5
ENSMUSG00000104011	13.333333333333336	8.0	5.5
